num_annotation	genre_id	genre	pt_word	recapitalized_sent	pt_sentence_bold	num_annotators	min_annotation_time	max_annotation_time	avg_annotation_time	num_candidate_substitutions	num_unqiue_candidate_substituions
231	432	bible	guerra	"Tu, cheia de clamores, cidade turbulenta, cidade alegre, os teus mortos não foram mortos à espada, nem morreram na guerra."	"Tu, cheia de clamores, cidade turbulenta, cidade alegre, os teus mortos não foram mortos à espada, nem morreram na <strong>guerra.</strong>"	21	3	3256	57.56	5	4
44	1627-201	news	subsídios	"Do lado externo, o cenário é marcado pelo excesso de 740 milhões de toneladas de aço no mundo e a pesada concorrência da China, acusada de vender aço a preços abaixo dos de mercado e de receber subsídios"	"Do lado externo, o cenário é marcado pelo excesso de 740 milhões de toneladas de aço no mundo e a pesada concorrência da China, acusada de vender aço a preços abaixo dos de mercado e de receber <strong>subsídios</strong>"	21	3	3256	59.01	7	6
232	26229864	biomed	plasma	"Além disso, 52% acreditam na eficiência do plasma rico em plaquetas (PRP) e 42% referem já tê-lo usado."	"Além disso, 52% acreditam na eficiência do <strong>plasma</strong> rico em plaquetas (PRP) e 42% referem já tê-lo usado."	21	3	3256	58.62	3	3
45	292-328	news	parceria	"Destaque para uma Operação Stop maus-tratos  na qual os alunos do 1º ciclo vão  participar, em parceria com as forças policiais da PSP e da GNR, vestidos com as fardas caraterísticas das mesmas, nos dias 21 e 22 de abril, mas também nos dias 27 e 28 do mesmo mês"	"Destaque para uma Operação Stop maus-tratos na qual os alunos do 1º ciclo vão participar, em <strong>parceria</strong> com as forças policiais da PSP e da GNR, vestidos com as fardas caraterísticas das mesmas, nos dias 21 e 22 de abril, mas também nos dias 27 e 28 do mesmo mês"	21	3	3256	58.17	6	6
233	7185-10	news	secretariado	A solicitação foi feita em função da dificuldade de Marchezan para definir o secretariado	A solicitação foi feita em função da dificuldade de Marchezan para definir o <strong>secretariado</strong>	21	3	3256	58.13	4	4
46	595	bible	banquete	"Então lhe disseram Zeres, sua mulher, e todos os seus amigos: Faça-se uma forca de cinqüenta côvados de altura, e amanhã dize ao rei que nela seja enforcado Mardoqueu; e então entra alegre com o rei ao banquete. E este conselho bem pareceu a Hamã, que mandou fazer a forca."	"Então lhe disseram Zeres, sua mulher, e todos os seus amigos: Faça-se uma forca de cinqüenta côvados de altura, e amanhã dize ao rei que nela seja enforcado Mardoqueu; e então entra alegre com o rei ao <strong>banquete.</strong> E este conselho bem pareceu a Hamã, que mandou fazer a forca."	21	3	3256	57.84	7	5
234	45-243	news	bancos	"Além de o desconto ser vantajoso, alguns bancos estão começando a aceitar o parcelamento em até 72 parcelas, o que torna a compra ainda mais atraente"	"Além de o desconto ser vantajoso, alguns <strong>bancos</strong> estão começando a aceitar o parcelamento em até 72 parcelas, o que torna a compra ainda mais atraente"	21	3	3256	58.53	3	3
47	2900	bible	cidades	"E Salomão ajuntou carros e cavaleiros, e teve mil e quatrocentos carros, e doze mil cavaleiros; os quais pós nas cidades dos carros, e junto ao rei em Jerusalém."	"E Salomão ajuntou carros e cavaleiros, e teve mil e quatrocentos carros, e doze mil cavaleiros; os quais pós nas <strong>cidades</strong> dos carros, e junto ao rei em Jerusalém."	21	3	3256	58.02	5	5
235	411	bible	espírito	"Na verdade, há um espírito no homem, e a inspiração do Todo-Poderoso o faz entendido."	"Na verdade, há um <strong>espírito</strong> no homem, e a inspiração do Todo-Poderoso o faz entendido."	21	3	3256	58.04	6	5
48	153-46	news	defesa	"Fachin já havia rejeitado um outro pedido, feito pela defesa de Cunha, para que fosse suspenso o processo político-disciplinar que pode levar à sua cassação nesta segunda-feira, 12"	"Fachin já havia rejeitado um outro pedido, feito pela <strong>defesa</strong> de Cunha, para que fosse suspenso o processo político-disciplinar que pode levar à sua cassação nesta segunda-feira, 12"	21	3	3256	57.63	5	5
236	290-77	news	existência	"Mas como a sua existência não podia ser desligada de um contexto mais amplo, cumpria também ao jornal dar notícia de todas «as povoações que bordejam a linha de Sintra»"	"Mas como a sua <strong>existência</strong> não podia ser desligada de um contexto mais amplo, cumpria também ao jornal dar notícia de todas «as povoações que bordejam a linha de Sintra»"	21	3	3256	57.66	5	4
49	634	bible	aliança	"Portanto, assim diz o Senhor DEUS: Vivo eu, que o meu juramento, que desprezou, e a minha aliança, que quebrou, isto farei recair sobre a sua cabeça."	"Portanto, assim diz o Senhor DEUS: Vivo eu, que o meu juramento, que desprezou, e a minha <strong>aliança,</strong> que quebrou, isto farei recair sobre a sua cabeça."	21	3	3256	57.34	4	4
50	459-39	news	representações	Está claro que quem criou a tese das pedaladas foram exatamente estas representações	Está claro que quem criou a tese das pedaladas foram exatamente estas <strong>representações</strong>	21	3	3256	57.23	5	5
237	23697357	biomed	estudos	"Os autores efectuaram uma revisão histórica sobre esta questão e, concomitantemente, reuniram a evidência de estudos recentes sobre esta temática, salientando alguns aspectos a ter em consideração na interpretação dos resultados, particularmente o desenho dos estudos e as inerentes questões demográficas e epidemiológicas."	"Os autores efectuaram uma revisão histórica sobre esta questão e, concomitantemente, reuniram a evidência de <strong>estudos</strong> recentes sobre esta temática, salientando alguns aspectos a ter em consideração na interpretação dos resultados, particularmente o desenho dos estudos e as inerentes questões demográficas e epidemiológicas."	21	3	3256	56.77	6	4
238	928	bible	vapores	"Fogo e saraiva, neve e vapores, e vento tempestuoso que executa a sua palavra;"	"Fogo e saraiva, neve e <strong>vapores,</strong> e vento tempestuoso que executa a sua palavra;"	21	3	3256	56.73	6	5
51	582-208	news	bandeiras	"Depois da entrada das autoridades, das bandeiras e do Pavilhão Nacional – conduzido pelo maçom e coronel PMMG Raul Gonçalves de Melo, ao som da boa música da Orquestra de Câmara da PMMG – e de ser feita a leitura de um salmo bíblico pelo maçom Joaquim Francisco Neto e Silva, grande procurador Estadual/GOB-MG, os presentes assistiram à palestra Maçonaria e Ação Política, proferida pelo grão-mestre estadual do Grande Oriente de São Paulo, Benedito Marques Ballouk Filho, ilustre advogado e professor na área do Direito do Trabalho em várias universidades brasileiras"	"Depois da entrada das autoridades, das <strong>bandeiras</strong> e do Pavilhão Nacional – conduzido pelo maçom e coronel PMMG Raul Gonçalves de Melo, ao som da boa música da Orquestra de Câmara da PMMG – e de ser feita a leitura de um salmo bíblico pelo maçom Joaquim Francisco Neto e Silva, grande procurador Estadual/GOB-MG, os presentes assistiram à palestra Maçonaria e Ação Política, proferida pelo grão-mestre estadual do Grande Oriente de São Paulo, Benedito Marques Ballouk Filho, ilustre advogado e professor na área do Direito do Trabalho em várias universidades brasileiras"	21	3	3256	58.04	1	1
52	3092-88	news	pirataria	"A pirataria no mercado digital envolve direitos de autor, direito de marca e até direito de patente em algumas situações, disse à Agência Brasil"	"A <strong>pirataria</strong> no mercado digital envolve direitos de autor, direito de marca e até direito de patente em algumas situações, disse à Agência Brasil"	21	3	3256	57.72	6	5
239	2770-201	news	explicações	"O MP também já teria pedido explicações à Urbs, responsável pelo transporte na Capital"	"O MP também já teria pedido <strong>explicações</strong> à Urbs, responsável pelo transporte na Capital"	21	3	3256	57.41	4	3
53	24016653	biomed	regra	"Em Portugal, existemdesde Janeiro de 2013 novas regras para os condutores diabéticos.  Os condutores do grupo 1 são considerados inaptos para a condução se apresentarem hipoglicemia grave ou recorrente."	"Em Portugal, existemdesde Janeiro de 2013 novas <strong>regras</strong> para os condutores diabéticos. Os condutores do grupo 1 são considerados inaptos para a condução se apresentarem hipoglicemia grave ou recorrente."	21	3	3256	57.02	8	6
240	844-132	news	democracia	"Nesse sentido, o texto apresenta – e aprofunda – a discussão sobre a omissão do Estado na tarefa de concretização dos direitos fundamentais atinentes ao acesso aos meios de comunicação e ao recebimento da informação-notícia de interesse social como construção da democracia"	"Nesse sentido, o texto apresenta – e aprofunda – a discussão sobre a omissão do Estado na tarefa de concretização dos direitos fundamentais atinentes ao acesso aos meios de comunicação e ao recebimento da informação-notícia de interesse social como construção da <strong>democracia</strong>"	21	3	3256	56.81	6	6
54	1951	bible	nações	"Porque estas nações, que hás de possuir, ouvem os prognosticadores e os adivinhadores; porém a ti o SENHOR teu Deus não permitiu tal coisa."	"Porque estas <strong>nações,</strong> que hás de possuir, ouvem os prognosticadores e os adivinhadores; porém a ti o SENHOR teu Deus não permitiu tal coisa."	21	3	3256	56.39	6	4
241	586-244	news	clima	"O Acordo de Paris foi estabelecido no fim do ano passado na 21ª Conferência das Partes (COP 21) da Convenção-Quadro das Nações Unidas sobre Mudança do Clima (UNFCCC, na sigla em inglês)"	"O Acordo de Paris foi estabelecido no fim do ano passado na 21ª Conferência das Partes (COP 21) da Convenção-Quadro das Nações Unidas sobre Mudança do <strong>Clima</strong> (UNFCCC, na sigla em inglês)"	21	3	3256	56.06	4	2
55	421-165	news	comitê	"Além disso, houve um pedido para que os autos sejam enviados à Comissão de Ética do Comitê Olímpico Internacional (COI)"	"Além disso, houve um pedido para que os autos sejam enviados à Comissão de Ética do <strong>Comitê</strong> Olímpico Internacional (COI)"	21	3	3256	56.44	3	2
242	1293	bible	vaidades	"Porventura há, entre as vaidades dos gentios, alguém que faça chover? Ou podem os céus dar chuvas? Não és tu, ó SENHOR nosso Deus? Portanto em ti esperamos, pois tu fazes todas estas coisas."	"Porventura há, entre as <strong>vaidades</strong> dos gentios, alguém que faça chover? Ou podem os céus dar chuvas? Não és tu, ó SENHOR nosso Deus? Portanto em ti esperamos, pois tu fazes todas estas coisas."	21	3	3256	57.47	3	3
243	2652	bible	dons	"E os contaminei em seus próprios dons, nos quais faziam passar pelo fogo tudo o que abre a madre; para assolá-los para que soubessem que eu sou o SENHOR."	"E os contaminei em seus próprios <strong>dons,</strong> nos quais faziam passar pelo fogo tudo o que abre a madre; para assolá-los para que soubessem que eu sou o SENHOR."	21	3	3256	57.14	3	1
56	237	bible	torrões	"As sementes apodreceram debaixo dos seus torrões, os celeiros foram assolados, os armazéns derrubados, porque se secou o trigo."	"As sementes apodreceram debaixo dos seus <strong>torrões,</strong> os celeiros foram assolados, os armazéns derrubados, porque se secou o trigo."	21	3	3256	57.11	6	5
244	1446	bible	lâmpada	"A luz se escurecerá nas suas tendas, e a sua lâmpada sobre ele se apagará."	"A luz se escurecerá nas suas tendas, e a sua <strong>lâmpada</strong> sobre ele se apagará."	21	3	3256	56.92	3	3
57	947	bible	urso	"Então disse Davi a Saul: Teu servo apascentava as ovelhas de seu pai; e quando vinha um leão e um urso, e tomava uma ovelha do rebanho,"	"Então disse Davi a Saul: Teu servo apascentava as ovelhas de seu pai; e quando vinha um leão e um <strong>urso,</strong> e tomava uma ovelha do rebanho,"	21	3	3256	56.57	3	2
245	355-51	news	carta	"No documento enviado à SEC, o PointState disse ter mandado carta ao agente fiduciário BNY Mellon, em 17 de agosto, pedindo que o seu voto em assembleia fosse computado a favor da proposta do Société Mondiale"	"No documento enviado à SEC, o PointState disse ter mandado <strong>carta</strong> ao agente fiduciário BNY Mellon, em 17 de agosto, pedindo que o seu voto em assembleia fosse computado a favor da proposta do Société Mondiale"	21	3	3256	57.21	7	6
59	23815838	biomed	exposição	"Conclusões: Assim, estes resultados mostram que o tecido conjuntivo perivasculo-ductal aumenta em resposta à exposição ao ruído de baixa frequência de alta amplitude."	"Conclusões: Assim, estes resultados mostram que o tecido conjuntivo perivasculo-ductal aumenta em resposta à <strong>exposição</strong> ao ruído de baixa frequência de alta amplitude."	21	3	3256	56.96	4	4
246	1507	bible	Ásia	"Nisto me acharam já santificado no templo, não em ajuntamentos, nem com alvoroços, uns certos judeus da Ásia,"	"Nisto me acharam já santificado no templo, não em ajuntamentos, nem com alvoroços, uns certos judeus da <strong>Ásia,</strong>"	21	3	3256	57.11	6	6
60	1802	bible	profeta	Porque Moisés disse aos pais: O Senhor vosso Deus levantará de entre vossos irmãos um profeta semelhante a mim; a ele ouvireis em tudo quanto vos disser.	Porque Moisés disse aos pais: O Senhor vosso Deus levantará de entre vossos irmãos um <strong>profeta</strong> semelhante a mim; a ele ouvireis em tudo quanto vos disser.	21	3	3256	57.88	5	5
